osm_id,WKT
23415,"MULTILINESTRING Z ((622474.043621004 5304690.43527002 0,622481.593953087 5304690.26188679 0,622490.927716962 5304689.2257218 0,622500.233749808 5304686.67681138 0,622512.446797184 5304681.77680205 0),(622458.361420208 5304688.57930543 0,622474.043621004 5304690.43527002 0),(622401.615381034 5304673.77746136 0,622441.871232074 5304686.0279936 0,622458.361420208 5304688.57930543 0),(622252.824648021 5304623.81415373 0,622276.430725237 5304631.88605305 0,622279.349037598 5304632.88185141 0,622282.586700202 5304633.98448559 0,622311.726317026 5304643.87493418 0,622326.489053478 5304648.89101641 0,622401.615381034 5304673.77746136 0),(622247.618221407 5304621.02425148 0,622252.824648021 5304623.81415373 0),(622225.154907254 5304613.37694686 0,622231.309923857 5304615.875583 0,622247.618221407 5304621.02425148 0),(622216.702464341 5304637.08137847 0,622225.154907254 5304613.37694686 0),(622199.206168426 5304675.33802843 0,622211.427241243 5304652.38048524 0,622216.702464341 5304637.08137847 0),(622175.471644851 5304716.80948544 0,622182.841247949 5304702.5553761 0,622184.517968571 5304699.31079125 0,622186.762209634 5304695.75577069 0,622199.206168426 5304675.33802843 0))"
38627,"MULTILINESTRING Z ((620439.788991157 5304493.98736492 0,620414.510850809 5304490.64704134 0,620386.449002384 5304488.8054083 0,620356.962809368 5304494.29483172 0,620329.458860173 5304504.08419824 0,620313.493402358 5304512.19059411 0),(620471.522583162 5304497.65151999 0,620464.176921729 5304496.97566268 0,620450.134343137 5304495.3595421 0,620439.788991157 5304493.98736492 0),(620570.007768494 5304491.75751193 0,620559.006513644 5304494.57431607 0,620555.578757393 5304495.0364397 0,620537.152175027 5304497.05335064 0,620511.304314135 5304498.7930993 0,620479.555123965 5304498.38619562 0,620471.522583162 5304497.65151999 0),(620570.007768494 5304491.75751193 0,620593.196516164 5304484.83672847 0,620615.247406952 5304476.89157513 0,620630.065927749 5304469.65153099 0,620658.547982745 5304454.96951434 0,620673.56427537 5304449.72397134 0,620698.424651953 5304450.15469279 0,620737.716120255 5304449.36402202 0,620743.959098473 5304448.04914095 0),(620743.959098473 5304448.04914095 0,620750.598481883 5304443.87391244 0),(620762.802307079 5304448.65450852 0,620760.402700886 5304448.94899885 0,620757.998603154 5304448.74305116 0,620756.035798789 5304448.17941473 0,620754.207063885 5304447.28501975 0,620752.219159279 5304445.77576351 0,620750.598481883 5304443.87391244 0),(620788.023130716 5304446.15779671 0,620780.227635888 5304447.31784532 0,620778.10348678 5304447.6736848 0,620762.802307079 5304448.65450852 0),(620788.023130716 5304446.15779671 0,620813.212543177 5304442.30404534 0),(620813.212543177 5304442.30404534 0,620862.997382096 5304437.60874347 0),(620862.997382096 5304437.60874347 0,620893.991622828 5304435.15552372 0),(620893.649195872 5304430.43398716 0,620893.991622828 5304435.15552372 0),(620893.649195872 5304430.43398716 0,620890.980363072 5304424.29612678 0,620878.930188691 5304404.31909331 0),(620930.287518877 5304383.84636004 0,620915.239779176 5304392.71531744 0,620893.665321219 5304399.30171806 0,620878.930188691 5304404.31909331 0),(620951.994943942 5304350.5666599 0,620940.359436186 5304370.0698911 0,620930.287518877 5304383.84636004 0),(620951.994943942 5304350.5666599 0,620967.173080703 5304316.56093616 0,620985.148199145 5304267.59236743 0,620985.485651007 5304261.83990423 0),(620985.485651007 5304261.83990423 0,620984.552000341 5304254.63760089 0,620991.346577784 5304238.43535428 0,620996.660514497 5304227.92826421 0,621001.013839087 5304222.57128561 0,621006.528738189 5304219.25115517 0,621009.592681107 5304218.67047887 0),(621061.916492342 5304125.09077853 0,621059.587049486 5304133.44774747 0,621056.748825273 5304139.31455894 0,621042.229789007 5304169.30888826 0,621039.688756307 5304174.55928484 0,621019.000667127 5304213.75301522 0,621017.469316598 5304216.51173588 0,621016.20470398 5304217.96402992 0,621014.955045089 5304219.41663764 0,621009.592681107 5304218.67047887 0),(621242.266979714 5304195.57666009 0,621213.547096945 5304187.95769678 0,621203.709994902 5304187.65112335 0,621196.139026823 5304180.94322551 0,621189.468877629 5304178.35708464 0,621142.83187432 5304160.16650416 0,621128.832336664 5304154.3245182 0,621114.113381785 5304148.54530852 0,621061.916492342 5304125.09077853 0),(621266.496184914 5304123.90216406 0,621242.266979714 5304195.57666009 0),(621290.039385658 5304046.80960383 0,621286.557980096 5304057.99983055 0,621278.046916964 5304085.36235342 0,621266.496184914 5304123.90216406 0),(621255.446598113 5304033.86349792 0,621276.617289083 5304041.24624674 0,621290.039385658 5304046.80960383 0),(621219.684044545 5304022.11611647 0,621234.573080478 5304027.28762218 0,621255.446598113 5304033.86349792 0),(621135.71126123 5303973.32135537 0,621141.912092869 5303977.2540707 0,621148.483854658 5303978.83739008 0,621165.600613968 5303981.94287858 0,621175.950826235 5303985.6180192 0,621182.384567123 5303989.50007327 0,621191.316650268 5303997.65971448 0,621202.227015285 5304012.42098823 0,621207.29058449 5304016.3632625 0,621219.684044545 5304022.11611647 0),(621236.549569867 5303742.17629647 0,621215.919017399 5303780.99257135 0,621205.45731231 5303799.71941324 0,621186.577518808 5303845.66632228 0,621179.779601847 5303860.55627853 0,621170.39972982 5303879.07238446 0,621154.230037404 5303906.39667433 0,621132.008208349 5303939.82056946 0,621127.379947044 5303948.64075668 0,621126.180712339 5303955.88729356 0,621126.525848502 5303961.54288194 0,621130.006627283 5303967.84242435 0,621135.71126123 5303973.32135537 0))"
179969,"MULTILINESTRING Z ((622474.043621004 5304690.43527002 0,622481.593953087 5304690.26188679 0,622490.927716962 5304689.2257218 0,622500.233749808 5304686.67681138 0,622512.446797184 5304681.77680205 0),(622458.361420208 5304688.57930543 0,622474.043621004 5304690.43527002 0),(622401.615381034 5304673.77746136 0,622441.871232074 5304686.0279936 0,622458.361420208 5304688.57930543 0),(622210.804820389 5304174.01065004 0,622235.88281014 5304197.09059379 0,622240.710418181 5304201.54028096 0,622248.165429552 5304210.13734974 0,622273.786733574 5304239.68904733 0,622308.25979479 5304283.56048122 0,622313.168991222 5304289.80210409 0,622346.737771121 5304341.72695397 0,622357.266433559 5304359.8626097 0,622369.564573966 5304394.38056796 0,622377.259852862 5304415.96978706 0,622385.543568348 5304449.66885423 0,622392.929130508 5304484.44966958 0,622399.043746671 5304519.9040455 0,622402.088600245 5304557.97300389 0,622404.122906277 5304583.37835008 0,622401.615381034 5304673.77746136 0))"
233019,"MULTILINESTRING Z ((621750.259493968 5310193.32874659 0,621648.942086181 5309996.26285399 0,621598.927786459 5309897.87216236 0,621546.911363592 5309796.18191544 0,621435.516798645 5309582.28515418 0,621380.795201651 5309476.75925655 0,621328.846859024 5309370.0359054 0,621283.582205859 5309255.6371358 0,621263.357371595 5309193.55732447 0,621242.977660802 5309126.38189221 0,621226.590496889 5309060.88051341 0,621204.414344999 5308955.3962469 0,621194.947895862 5308884.15861345 0,621187.889207054 5308817.11896953 0,621181.122528973 5308695.99208009 0,621179.846269457 5308646.47507674 0,621164.07028942 5308291.03970356 0,621161.522883126 5308201.32352495 0,621157.139428343 5308107.91067886 0,621150.794555055 5307928.16306526 0,621143.956970822 5307748.34958534 0,621136.339883931 5307568.5976458 0,621133.726039347 5307518.28547899 0,621130.846772954 5307436.82380934 0,621128.877332448 5307372.90458708 0,621129.277772359 5307308.97954515 0,621131.771859354 5307259.63082407 0,621136.016017336 5307214.16598273 0,621150.471777749 5307128.153864 0,621170.558944831 5307040.64782641 0,621200.106074408 5306951.62828293 0,621220.94738793 5306903.00976999 0,621243.33855113 5306851.09935528 0,621271.484734208 5306795.02922601 0,621297.76114975 5306747.19234021 0,621331.136347918 5306694.23450465 0,621358.292463466 5306648.33992988 0,621419.985847338 5306540.55074006 0,621460.661151438 5306471.94730053 0,621543.027654932 5306335.98566971 0,621592.771314244 5306252.3301208 0,621643.574344155 5306166.01764042 0,621681.021495478 5306103.58523552 0),(621681.021495478 5306103.58523552 0,621691.170051815 5306086.48715218 0),(621691.170051815 5306086.48715218 0,621777.868225601 5305941.7136649 0,621844.991530482 5305827.84992352 0,621964.529658539 5305625.20923892 0,622031.685095386 5305512.6379176 0,622066.108850903 5305454.93607595 0,622146.106989986 5305320.53321656 0),(622146.106989986 5305320.53321656 0,622158.728833385 5305298.00659619 0,622160.41539819 5305294.99571337 0),(622160.41539819 5305294.99571337 0,622338.897906337 5304996.84202685 0),(622338.897906337 5304996.84202685 0,622368.547516159 5304947.30197309 0,622411.549031299 5304868.78020609 0,622422.702001362 5304844.72190217 0),(622422.702001362 5304844.72190217 0,622435.201536884 5304810.07361826 0),(622435.201536884 5304810.07361826 0,622446.784139263 5304773.5268132 0,622453.827664879 5304747.52454078 0,622457.689213197 5304728.02605315 0,622460.855911168 5304713.78319087 0,622462.855231294 5304698.15905955 0),(622462.855231294 5304698.15905955 0,622464.746663657 5304682.33249991 0),(622464.746663657 5304682.33249991 0,622466.446047355 5304667.80277922 0,622468.23678529 5304647.20407309 0,622469.71648842 5304619.76064123 0,622469.239942428 5304582.99142408 0,622465.831070884 5304546.23783929 0,622458.857068357 5304506.18415697 0,622445.28549497 5304445.34275945 0,622428.1661664 5304390.24136526 0,622394.639870278 5304320.4821895 0,622374.808376501 5304287.42786711 0,622352.244003024 5304254.13780842 0,622320.835373155 5304214.26711453 0,622286.505661091 5304176.32502513 0,622256.577865399 5304147.72727231 0),(622469.327487502 5304682.87443194 0,622470.739493769 5304668.49428039 0,622472.231539928 5304648.5786108 0,622473.351506873 5304619.75992193 0,622472.740953991 5304582.60981793 0,622469.139138614 5304545.78542389 0,622463.402201879 5304505.94699836 0,622449.848317865 5304443.21575005 0,622432.053428886 5304388.93393299 0,622398.816694484 5304318.9251372 0,622378.866721375 5304284.75639914 0,622356.57192567 5304251.8056038 0,622324.485353915 5304211.4535298 0,622290.18602449 5304173.48982434 0,622259.561776999 5304144.57709586 0),(622467.368758952 5304698.69956296 0,622469.327487502 5304682.87443194 0),(622438.913382355 5304812.08703388 0,622448.965436476 5304778.58770848 0,622457.241018294 5304748.09729582 0,622461.602590228 5304728.29808752 0,622464.55761376 5304714.16192578 0,622467.368758952 5304698.69956296 0),(622427.222927749 5304846.31883187 0,622438.913382355 5304812.08703388 0),(622343.517848 5304999.40833844 0,622373.715990874 5304948.69021254 0,622415.67265216 5304871.12478827 0,622427.222927749 5304846.31883187 0),(622165.379104249 5305298.62546092 0,622343.517848 5304999.40833844 0),(622150.332994204 5305324.03615146 0,622165.379104249 5305298.62546092 0),(621695.163460265 5306088.23920055 0,621781.826717444 5305942.99804003 0,621848.738221829 5305829.25217773 0,621908.410514712 5305728.39654322 0,621968.969137245 5305627.80480966 0,622036.38856172 5305515.48373482 0,622070.750434712 5305457.88068098 0,622150.332994204 5305324.03615146 0),(621685.01369718 5306105.7486503 0,621695.163460265 5306088.23920055 0),(621753.961104482 5310190.7161598 0,621653.168323355 5309992.87182831 0,621603.601538259 5309896.64761618 0,621552.184668024 5309794.16940502 0,621441.473007092 5309580.49818402 0,621386.162577347 5309474.54842689 0,621333.846615858 5309368.60672994 0,621289.038629415 5309254.8846608 0,621267.69613832 5309192.64789055 0,621246.853097051 5309125.1180106 0,621230.789297958 5309059.52334916 0,621209.583415536 5308955.17135277 0,621200.487266259 5308885.16457143 0,621193.213190387 5308816.28577312 0,621186.335961998 5308695.08983647 0,621185.082617933 5308646.26268316 0,621170.542516504 5308291.78723897 0,621166.599696641 5308201.60809709 0,621162.7353594 5308109.10677993 0,621156.416579983 5307927.7697023 0,621148.580026047 5307748.19095924 0,621141.655895107 5307568.19782848 0,621138.555003301 5307518.65374898 0,621136.566646659 5307436.42134526 0,621135.429280603 5307372.39728535 0,621135.446591976 5307308.56426507 0,621139.196376208 5307260.29820675 0,621143.526993396 5307214.63504488 0,621157.449032964 5307129.12319845 0,621177.898276232 5307042.18072977 0,621205.945305138 5306952.68494761 0,621225.675510782 5306905.71093473 0,621249.597310427 5306851.7645982 0,621276.088691152 5306796.88278556 0,621301.702114773 5306749.28771351 0,621334.861319214 5306695.93619685 0,621362.942064508 5306649.80535464 0,621424.232185081 5306541.99660582 0,621464.95350312 5306474.40598026 0,621547.429898407 5306337.49049942 0,621596.510752892 5306254.06563402 0,621647.206167247 5306167.53965737 0,621685.01369718 5306105.7486503 0))"
397299,"MULTILINESTRING Z ((621414.566747067 5304118.71919777 0,621412.77918532 5304102.70386519 0,621411.987148459 5304095.90473074 0,621411.074550845 5304088.08013013 0),(621414.566747067 5304118.71919777 0,621420.802504504 5304164.01497684 0),(621420.802504504 5304164.01497684 0,621424.594832322 5304191.75835703 0,621425.048300172 5304196.51563071 0,621426.462884531 5304213.19025764 0),(621426.462884531 5304213.19025764 0,621427.129845619 5304224.51212745 0,621427.979237306 5304240.67452267 0,621428.656788466 5304269.27526913 0),(621428.656788466 5304269.27526913 0,621435.452596283 5304302.15201754 0,621440.378624463 5304325.0603384 0,621445.082464208 5304344.30589812 0,621446.400810768 5304349.9041613 0,621449.807772402 5304362.88478541 0),(621449.807772402 5304362.88478541 0,621453.544184444 5304373.00368502 0),(621453.544184444 5304373.00368502 0,621443.337948576 5304378.17050808 0),(621443.337948576 5304378.17050808 0,621433.125868634 5304385.39420859 0,621419.261116454 5304397.36667922 0),(621419.261116454 5304397.36667922 0,621396.080904688 5304415.54774708 0,621366.192513008 5304438.31338423 0,621362.71324323 5304440.50848631 0,621350.145651138 5304447.71616843 0),(621350.145651138 5304447.71616843 0,621325.833865793 5304459.61382349 0,621304.921273199 5304469.21468795 0),(621304.921273199 5304469.21468795 0,621290.678653564 5304474.63052763 0,621278.024495154 5304478.13397591 0),(621278.024495154 5304478.13397591 0,621257.956772572 5304482.77152316 0),(621257.956772572 5304482.77152316 0,621239.492198806 5304484.44072434 0,621220.247733677 5304484.42578719 0,621201.873534605 5304483.92883715 0,621196.685742369 5304483.78657486 0,621179.875225694 5304482.91112438 0),(621179.875225694 5304482.91112438 0,621165.1136552 5304482.05648581 0,621146.279889747 5304481.36104846 0,621112.232116116 5304482.48130952 0,621086.772181775 5304483.53726538 0,621067.476331428 5304483.47728413 0),(621067.476331428 5304483.47728413 0,621067.069573852 5304487.89403774 0,621066.552347792 5304497.57878715 0,621064.793677463 5304504.04640774 0,621053.069696984 5304531.33072596 0),(621053.069696984 5304531.33072596 0,621038.294645224 5304567.15704987 0),(621038.294645224 5304567.15704987 0,621036.415587157 5304571.52070038 0,621024.64352252 5304591.12096947 0),(621024.64352252 5304591.12096947 0,621017.235812806 5304601.26169438 0),(621017.235812806 5304601.26169438 0,621012.311614038 5304608.17443863 0,620994.618792137 5304632.9988031 0,620973.728099895 5304662.31491282 0),(620973.728099895 5304662.31491282 0,620939.146688633 5304712.1697744 0),(620939.146688633 5304712.1697744 0,620929.736020448 5304726.1824583 0),(620929.736020448 5304726.1824583 0,620883.871342818 5304785.23001438 0,620881.311846784 5304788.52317596 0),(620881.311846784 5304788.52317596 0,620877.478818413 5304793.7021045 0,620870.489965668 5304803.15128788 0,620863.021467604 5304814.79195791 0,620843.509889134 5304854.38889861 0,620827.727701107 5304885.54696177 0,620818.094485389 5304902.35708806 0,620809.264542528 5304917.23825113 0),(620809.264542528 5304917.23825113 0,620787.124831685 5304942.35928902 0,620765.884761173 5304965.59791373 0,620737.426099689 5304998.214423 0,620714.533945083 5305026.44435968 0,620672.002991798 5305082.57221921 0,620657.33451296 5305109.89576598 0,620647.993632213 5305130.29250845 0,620647.531679 5305131.28354349 0,620622.989164748 5305184.8523801 0,620563.387696261 5305322.56967643 0,620543.850954836 5305370.7062187 0),(620543.850954836 5305370.7062187 0,620533.640846961 5305397.31148721 0,620526.130523814 5305419.25878568 0,620520.943087518 5305437.76330052 0,620515.608392252 5305460.4565247 0,620499.602639937 5305525.04489067 0,620490.389429634 5305559.79886702 0,620477.222669047 5305601.25278026 0),(620477.222669047 5305601.25278026 0,620472.031480322 5305616.01022539 0,620467.101620433 5305631.86276985 0,620464.099073293 5305642.79657053 0,620462.227534759 5305650.41834566 0),(620462.227534759 5305650.41834566 0,620460.59642679 5305660.13547038 0,620458.591435164 5305675.22628141 0,620456.055933902 5305696.3879933 0,620454.649393004 5305708.24461267 0,620453.463745288 5305725.99879671 0,620454.889159268 5305781.66693106 0,620456.678395624 5305833.87360576 0,620457.872107009 5305854.4237967 0,620458.756738426 5305881.18293771 0,620459.950509251 5305917.13264981 0,620462.022047954 5305979.80801246 0,620461.468404969 5306038.92616439 0,620456.251843317 5306117.96080241 0),(620456.251843317 5306117.96080241 0,620449.983912337 5306180.74007106 0,620442.977279203 5306223.39003798 0,620440.085478652 5306244.07733915 0),(620440.085478652 5306244.07733915 0,620429.84516116 5306301.59235992 0),(620429.84516116 5306301.59235992 0,620432.655195406 5306302.37373142 0,620435.27495397 5306303.67371596 0,620438.062998916 5306305.86671764 0,620440.285914843 5306308.62610176 0,620442.328829845 5306313.56101265 0,620442.576218468 5306318.90319646 0),(620442.576218468 5306318.90319646 0,620441.845395739 5306322.03455948 0,620440.475769665 5306324.96356907 0,620438.545326952 5306327.5361904 0,620436.123188117 5306329.66491642 0,620433.308600399 5306331.25175013 0,620430.230241783 5306332.2215463 0,620427.015630003 5306332.55472925 0,620423.80022029 5306332.20965111 0),(620423.80022029 5306332.20965111 0,620418.809782051 5306330.2153056 0,620414.794207162 5306326.65132197 0,620412.215762832 5306321.93874027 0,620411.391934452 5306316.62900459 0,620412.429087681 5306311.35810468 0,620415.194657837 5306306.74592707 0,620419.370623656 5306303.34177659 0,620424.447423572 5306301.55753547 0,620429.84516116 5306301.59235992 0),(620423.80022029 5306332.20965111 0,620418.902945569 5306352.62161214 0,620402.911286547 5306410.22790406 0,620392.170834621 5306445.87300412 0),(620392.170834621 5306445.87300412 0,620377.414519185 5306494.82135796 0,620374.121507024 5306504.29257653 0,620355.975927061 5306551.21336097 0,620318.340689108 5306639.63443624 0))"
1075806,"MULTILINESTRING Z ((622469.327487502 5304682.87443194 0,622470.739493769 5304668.49428039 0,622472.231539928 5304648.5786108 0,622473.351506873 5304619.75992193 0,622472.740953991 5304582.60981793 0,622469.139138614 5304545.78542389 0,622463.402201879 5304505.94699836 0,622449.848317865 5304443.21575005 0,622432.053428886 5304388.93393299 0,622398.816694484 5304318.9251372 0,622378.866721375 5304284.75639914 0,622356.57192567 5304251.8056038 0,622324.485353915 5304211.4535298 0,622290.18602449 5304173.48982434 0,622259.561776999 5304144.57709586 0),(622467.368758952 5304698.69956296 0,622469.327487502 5304682.87443194 0),(622438.913382355 5304812.08703388 0,622448.965436476 5304778.58770848 0,622457.241018294 5304748.09729582 0,622461.602590228 5304728.29808752 0,622464.55761376 5304714.16192578 0,622467.368758952 5304698.69956296 0),(622427.222927749 5304846.31883187 0,622438.913382355 5304812.08703388 0),(622343.517848 5304999.40833844 0,622373.715990874 5304948.69021254 0,622415.67265216 5304871.12478827 0,622427.222927749 5304846.31883187 0),(622165.379104249 5305298.62546092 0,622343.517848 5304999.40833844 0),(622150.332994204 5305324.03615146 0,622165.379104249 5305298.62546092 0),(621695.163460265 5306088.23920055 0,621781.826717444 5305942.99804003 0,621848.738221829 5305829.25217773 0,621908.410514712 5305728.39654322 0,621968.969137245 5305627.80480966 0,622036.38856172 5305515.48373482 0,622070.750434712 5305457.88068098 0,622150.332994204 5305324.03615146 0),(621685.01369718 5306105.7486503 0,621695.163460265 5306088.23920055 0),(621753.961104482 5310190.7161598 0,621653.168323355 5309992.87182831 0,621603.601538259 5309896.64761618 0,621552.184668024 5309794.16940502 0,621441.473007092 5309580.49818402 0,621386.162577347 5309474.54842689 0,621333.846615858 5309368.60672994 0,621289.038629415 5309254.8846608 0,621267.69613832 5309192.64789055 0,621246.853097051 5309125.1180106 0,621230.789297958 5309059.52334916 0,621209.583415536 5308955.17135277 0,621200.487266259 5308885.16457143 0,621193.213190387 5308816.28577312 0,621186.335961998 5308695.08983647 0,621185.082617933 5308646.26268316 0,621170.542516504 5308291.78723897 0,621166.599696641 5308201.60809709 0,621162.7353594 5308109.10677993 0,621156.416579983 5307927.7697023 0,621148.580026047 5307748.19095924 0,621141.655895107 5307568.19782848 0,621138.555003301 5307518.65374898 0,621136.566646659 5307436.42134526 0,621135.429280603 5307372.39728535 0,621135.446591976 5307308.56426507 0,621139.196376208 5307260.29820675 0,621143.526993396 5307214.63504488 0,621157.449032964 5307129.12319845 0,621177.898276232 5307042.18072977 0,621205.945305138 5306952.68494761 0,621225.675510782 5306905.71093473 0,621249.597310427 5306851.7645982 0,621276.088691152 5306796.88278556 0,621301.702114773 5306749.28771351 0,621334.861319214 5306695.93619685 0,621362.942064508 5306649.80535464 0,621424.232185081 5306541.99660582 0,621464.95350312 5306474.40598026 0,621547.429898407 5306337.49049942 0,621596.510752892 5306254.06563402 0,621647.206167247 5306167.53965737 0,621685.01369718 5306105.7486503 0))"
1075807,"MULTILINESTRING Z ((621750.259493968 5310193.32874659 0,621648.942086181 5309996.26285399 0,621598.927786459 5309897.87216236 0,621546.911363592 5309796.18191544 0,621435.516798645 5309582.28515418 0,621380.795201651 5309476.75925655 0,621328.846859024 5309370.0359054 0,621283.582205859 5309255.6371358 0,621263.357371595 5309193.55732447 0,621242.977660802 5309126.38189221 0,621226.590496889 5309060.88051341 0,621204.414344999 5308955.3962469 0,621194.947895862 5308884.15861345 0,621187.889207054 5308817.11896953 0,621181.122528973 5308695.99208009 0,621179.846269457 5308646.47507674 0,621164.07028942 5308291.03970356 0,621161.522883126 5308201.32352495 0,621157.139428343 5308107.91067886 0,621150.794555055 5307928.16306526 0,621143.956970822 5307748.34958534 0,621136.339883931 5307568.5976458 0,621133.726039347 5307518.28547899 0,621130.846772954 5307436.82380934 0,621128.877332448 5307372.90458708 0,621129.277772359 5307308.97954515 0,621131.771859354 5307259.63082407 0,621136.016017336 5307214.16598273 0,621150.471777749 5307128.153864 0,621170.558944831 5307040.64782641 0,621200.106074408 5306951.62828293 0,621220.94738793 5306903.00976999 0,621243.33855113 5306851.09935528 0,621271.484734208 5306795.02922601 0,621297.76114975 5306747.19234021 0,621331.136347918 5306694.23450465 0,621358.292463466 5306648.33992988 0,621419.985847338 5306540.55074006 0,621460.661151438 5306471.94730053 0,621543.027654932 5306335.98566971 0,621592.771314244 5306252.3301208 0,621643.574344155 5306166.01764042 0,621681.021495478 5306103.58523552 0),(621681.021495478 5306103.58523552 0,621691.170051815 5306086.48715218 0),(621691.170051815 5306086.48715218 0,621777.868225601 5305941.7136649 0,621844.991530482 5305827.84992352 0,621964.529658539 5305625.20923892 0,622031.685095386 5305512.6379176 0,622066.108850903 5305454.93607595 0,622146.106989986 5305320.53321656 0),(622146.106989986 5305320.53321656 0,622158.728833385 5305298.00659619 0,622160.41539819 5305294.99571337 0),(622160.41539819 5305294.99571337 0,622338.897906337 5304996.84202685 0),(622338.897906337 5304996.84202685 0,622368.547516159 5304947.30197309 0,622411.549031299 5304868.78020609 0,622422.702001362 5304844.72190217 0),(622422.702001362 5304844.72190217 0,622435.201536884 5304810.07361826 0),(622435.201536884 5304810.07361826 0,622446.784139263 5304773.5268132 0,622453.827664879 5304747.52454078 0,622457.689213197 5304728.02605315 0,622460.855911168 5304713.78319087 0,622462.855231294 5304698.15905955 0),(622462.855231294 5304698.15905955 0,622464.746663657 5304682.33249991 0),(622464.746663657 5304682.33249991 0,622466.446047355 5304667.80277922 0,622468.23678529 5304647.20407309 0,622469.71648842 5304619.76064123 0,622469.239942428 5304582.99142408 0,622465.831070884 5304546.23783929 0,622458.857068357 5304506.18415697 0,622445.28549497 5304445.34275945 0,622428.1661664 5304390.24136526 0,622394.639870278 5304320.4821895 0,622374.808376501 5304287.42786711 0,622352.244003024 5304254.13780842 0,622320.835373155 5304214.26711453 0,622286.505661091 5304176.32502513 0,622256.577865399 5304147.72727231 0))"
1327387,"MULTILINESTRING Z ((621254.96184368 5304458.34729687 0,621251.074902215 5304458.58810952 0),(621251.074902215 5304458.58810952 0,621251.03004473 5304458.58716745 0,621238.941902017 5304459.00043968 0,621229.507345543 5304458.78008954 0),(621229.507345543 5304458.78008954 0,621224.931882585 5304458.68401676 0),(621224.931882585 5304458.68401676 0,621222.607236576 5304458.61296902 0),(621222.607236576 5304458.61296902 0,621215.436554538 5304457.43948285 0,621201.278943246 5304451.327118 0),(621201.278943246 5304451.327118 0,621196.088767539 5304450.58439154 0,621190.905833636 5304449.85294061 0),(621190.905833636 5304449.85294061 0,621181.216206444 5304451.80660247 0,621177.391909946 5304452.98275961 0),(621177.391909946 5304452.98275961 0,621180.053148118 5304465.16923781 0,621179.948477492 5304472.29419811 0),(621179.948477492 5304472.29419811 0,621179.875225694 5304482.91112438 0),(621179.875225694 5304482.91112438 0,621165.1136552 5304482.05648581 0,621146.279889747 5304481.36104846 0,621112.232116116 5304482.48130952 0,621086.772181775 5304483.53726538 0,621067.476331428 5304483.47728413 0),(621067.476331428 5304483.47728413 0,621052.730388962 5304482.23410287 0,621046.723318274 5304479.07272121 0),(620893.991622828 5304435.15552372 0,620915.131199131 5304435.04227575 0,620933.786077828 5304437.85689513 0,620937.60585804 5304439.39346892 0,620949.939935034 5304444.3773323 0,620960.087533332 5304450.90540087 0,620961.302952351 5304451.79813126 0,620972.425352461 5304459.99222766 0,620974.526738166 5304461.43722711 0,620981.195080893 5304465.16832802 0,620987.352865458 5304467.92140247 0,620996.550906184 5304470.86050594 0,621009.783746606 5304473.6395782 0,621023.629371288 5304476.0868438 0,621040.830155717 5304478.32651379 0,621046.723318274 5304479.07272121 0),(620862.997382096 5304437.60874347 0,620893.991622828 5304435.15552372 0),(620813.212543177 5304442.30404534 0,620862.997382096 5304437.60874347 0),(620788.023130716 5304446.15779671 0,620813.212543177 5304442.30404534 0),(620788.023130716 5304446.15779671 0,620780.227635888 5304447.31784532 0,620778.10348678 5304447.6736848 0,620762.802307079 5304448.65450852 0),(620762.802307079 5304448.65450852 0,620760.402700886 5304448.94899885 0,620757.998603154 5304448.74305116 0,620756.035798789 5304448.17941473 0,620754.207063885 5304447.28501975 0,620752.219159279 5304445.77576351 0,620750.598481883 5304443.87391244 0),(620750.598481883 5304443.87391244 0,620749.114353657 5304440.80744603 0,620748.602061657 5304437.04970354 0,620749.131835823 5304433.89193173 0,620750.678151056 5304430.76653929 0,620752.668703851 5304428.57329702 0),(620752.668703851 5304428.57329702 0,620747.252287184 5304421.12162188 0,620744.975471749 5304416.25957435 0,620743.245120117 5304409.22967592 0,620743.617815113 5304401.0651691 0,620744.49932751 5304390.38734111 0,620744.539692125 5304389.88784032 0,620747.144605212 5304371.55186156 0,620751.41080093 5304349.95947039 0,620755.656439175 5304336.86139725 0,620762.077478058 5304317.02637315 0,620770.357635029 5304297.35254901 0,620774.536859222 5304287.43306885 0,620777.104016341 5304275.55632107 0,620778.311771852 5304265.0187472 0,620777.538527346 5304254.78441643 0,620772.051964239 5304237.09086523 0,620725.412244117 5304156.03809182 0),(620725.412244117 5304156.03809182 0,620683.455886525 5304127.48638731 0),(620683.455886525 5304127.48638731 0,620663.860636317 5304115.21313624 0,620663.100060722 5304114.74137271 0,620640.830997007 5304099.76606248 0,620587.837186654 5304065.65860226 0,620575.961443105 5304058.01662621 0,620574.485123236 5304057.07405976 0,620508.062583953 5304014.42573378 0,620500.039841509 5304008.88794814 0,620482.998389217 5303997.14674322 0,620454.987066324 5303974.48050794 0,620435.48834747 5303955.73897572 0,620416.15936388 5303934.23248692 0),(620416.15936388 5303934.23248692 0,620347.996267285 5303854.0240698 0,620336.160242144 5303841.56903241 0))"
